step,download_date,platform,age_range,user_count,ride_count
Completed Ride,2021-07-18,ios,25-34,1,42.0
Completed Ride,2021-07-19,ios,25-34,2,66.0
Completed Ride,2021-07-20,ios,25-34,4,154.0
Completed Ride,2021-07-21,ios,25-34,1,31.0
Completed Ride,2021-07-24,ios,25-34,1,29.0
Completed Ride,2021-07-25,ios,25-34,2,86.0
Completed Ride,2021-07-26,ios,25-34,2,70.0
Completed Ride,2021-07-27,ios,25-34,3,103.0
Completed Ride,2021-07-28,ios,25-34,1,32.0
Completed Ride,2021-07-29,ios,25-34,4,136.0
Completed Ride,2021-07-30,ios,25-34,3,108.0
Completed Ride,2021-07-31,ios,25-34,5,188.0
Completed Ride,2021-08-01,ios,25-34,1,29.0
Completed Ride,2021-08-02,ios,25-34,3,103.0
Completed Ride,2021-08-04,ios,25-34,1,28.0
Completed Ride,2021-08-05,ios,25-34,3,103.0
Completed Ride,2021-08-06,ios,25-34,4,154.0
Completed Ride,2021-08-07,ios,25-34,4,135.0
Completed Ride,2021-08-08,ios,25-34,1,40.0
Completed Ride,2021-08-09,ios,25-34,2,64.0
Completed Ride,2021-08-10,ios,25-34,4,113.0
Completed Ride,2021-08-11,ios,25-34,1,32.0
Completed Ride,2021-08-12,ios,25-34,2,62.0
Completed Ride,2021-08-13,ios,25-34,1,44.0
Completed Ride,2021-08-14,ios,25-34,1,40.0
Completed Ride,2021-08-15,ios,25-34,2,54.0
Completed Ride,2021-08-16,ios,25-34,4,139.0
Completed Ride,2021-08-18,ios,25-34,4,121.0
Completed Ride,2021-08-19,ios,25-34,2,67.0
Completed Ride,2021-08-21,ios,25-34,3,98.0
Completed Ride,2021-08-22,ios,25-34,2,68.0
Completed Ride,2021-08-23,ios,25-34,3,107.0
Completed Ride,2021-08-25,ios,25-34,1,29.0
Completed Ride,2021-08-26,ios,25-34,2,63.0
Completed Ride,2021-08-27,ios,25-34,4,141.0
Completed Ride,2021-08-28,ios,25-34,1,49.0
Completed Ride,2021-08-29,ios,25-34,2,56.0
Completed Ride,2021-08-30,ios,25-34,1,35.0
Completed Ride,2021-08-31,ios,25-34,4,143.0
Completed Ride,2021-09-01,ios,25-34,1,34.0
Completed Ride,2021-09-02,ios,25-34,2,61.0
Completed Ride,2021-09-03,ios,25-34,1,30.0
Completed Ride,2021-09-04,ios,25-34,2,93.0
Completed Ride,2021-09-06,ios,25-34,4,143.0
Completed Ride,2021-09-07,ios,25-34,2,65.0
Completed Ride,2021-09-08,ios,25-34,4,128.0
Completed Ride,2021-09-09,ios,25-34,2,68.0
Completed Ride,2021-09-10,ios,25-34,2,49.0
Completed Ride,2021-09-11,ios,25-34,1,31.0
Completed Ride,2021-09-12,ios,25-34,2,67.0
Completed Ride,2021-09-13,ios,25-34,1,34.0
Completed Ride,2021-09-14,ios,25-34,1,25.0
Completed Ride,2021-09-15,ios,25-34,2,64.0
Completed Ride,2021-09-16,ios,25-34,2,72.0
Completed Ride,2021-09-17,ios,25-34,1,29.0
Completed Ride,2021-09-18,ios,25-34,3,113.0
Completed Ride,2021-09-19,ios,25-34,3,107.0
Completed Ride,2021-09-20,ios,25-34,4,113.0
Completed Ride,2021-09-22,ios,25-34,2,84.0
Completed Ride,2021-09-23,ios,25-34,5,191.0
Completed Ride,2021-09-24,ios,25-34,4,132.0
Completed Ride,2021-09-25,ios,25-34,2,84.0
Completed Ride,2021-09-26,ios,25-34,3,117.0
Completed Ride,2021-09-27,ios,25-34,1,35.0
Completed Ride,2021-09-28,ios,25-34,4,143.0
Completed Ride,2021-10-01,ios,25-34,2,63.0
Completed Ride,2021-10-02,ios,25-34,3,103.0
Completed Ride,2021-10-04,ios,25-34,4,143.0
Completed Ride,2021-10-05,ios,25-34,3,106.0
Completed Ride,2021-10-06,ios,25-34,2,66.0
Completed Ride,2021-10-07,ios,25-34,5,186.0
Completed Ride,2021-10-08,ios,25-34,4,130.0
Completed Ride,2021-10-09,ios,25-34,1,36.0
Completed Ride,2021-10-10,ios,25-34,3,115.0
Completed Ride,2021-10-11,ios,25-34,2,79.0
Completed Ride,2021-10-12,ios,25-34,3,93.0
Completed Ride,2021-10-13,ios,25-34,1,32.0
Completed Ride,2021-10-14,ios,25-34,1,33.0
Completed Ride,2021-10-15,ios,25-34,2,67.0
Completed Ride,2021-10-16,ios,25-34,1,30.0
Completed Ride,2021-10-17,ios,25-34,5,151.0
Completed Ride,2021-10-18,ios,25-34,1,42.0
Completed Ride,2021-10-19,ios,25-34,2,68.0
Completed Ride,2021-10-20,ios,25-34,3,99.0
Completed Ride,2021-10-21,ios,25-34,3,91.0
Completed Ride,2021-10-22,ios,25-34,4,123.0
Completed Ride,2021-10-23,ios,25-34,1,35.0
Completed Ride,2021-10-24,ios,25-34,2,73.0
Completed Ride,2021-10-25,ios,25-34,5,171.0
Completed Ride,2021-10-26,ios,25-34,3,83.0
Completed Ride,2021-10-27,ios,25-34,2,70.0
Completed Ride,2021-10-28,ios,25-34,1,33.0
Completed Ride,2021-10-30,ios,25-34,3,101.0
Completed Ride,2021-11-01,ios,25-34,1,36.0
Completed Ride,2021-11-02,ios,25-34,4,129.0
Completed Ride,2021-11-03,ios,25-34,1,34.0
Completed Ride,2021-11-04,ios,25-34,3,117.0
Completed Ride,2021-11-05,ios,25-34,4,118.0
Completed Ride,2021-11-06,ios,25-34,1,32.0
Completed Ride,2021-11-08,ios,25-34,2,73.0
Completed Ride,2021-11-09,ios,25-34,3,95.0
Completed Ride,2021-11-11,ios,25-34,4,128.0
Completed Ride,2021-11-12,ios,25-34,3,96.0
Completed Ride,2021-11-13,ios,25-34,1,28.0
Completed Ride,2021-11-14,ios,25-34,1,43.0
Completed Ride,2021-11-15,ios,25-34,4,163.0
Completed Ride,2021-11-16,ios,25-34,1,33.0
Completed Ride,2021-11-17,ios,25-34,3,99.0
Completed Ride,2021-11-21,ios,25-34,1,32.0
Completed Ride,2021-11-22,ios,25-34,1,32.0
Completed Ride,2021-11-23,ios,25-34,2,63.0
Completed Ride,2021-11-24,ios,25-34,2,90.0
Completed Ride,2021-11-25,ios,25-34,1,32.0
Completed Ride,2021-11-26,ios,25-34,3,105.0
Completed Ride,2021-11-27,ios,25-34,3,109.0
Completed Ride,2021-11-28,ios,25-34,1,30.0
Completed Ride,2021-11-29,ios,25-34,4,130.0
Completed Ride,2021-12-01,ios,25-34,1,26.0
Completed Ride,2021-12-02,ios,25-34,3,100.0
Completed Ride,2021-12-03,ios,25-34,2,64.0
Completed Ride,2021-12-04,ios,25-34,5,152.0
Completed Ride,2021-12-05,ios,25-34,3,96.0
Completed Ride,2021-12-06,ios,25-34,4,141.0
Completed Ride,2021-12-07,ios,25-34,2,65.0
Completed Ride,2021-12-08,ios,25-34,1,29.0
Completed Ride,2021-12-09,ios,25-34,1,36.0
Completed Ride,2021-12-10,ios,25-34,1,35.0
Completed Ride,2021-12-11,ios,25-34,2,67.0
Completed Ride,2021-12-12,ios,25-34,3,95.0
Completed Ride,2021-12-13,ios,25-34,2,59.0
Completed Ride,2021-12-14,ios,25-34,2,68.0
Completed Ride,2021-12-16,ios,25-34,1,30.0
Completed Ride,2021-12-17,ios,25-34,1,31.0
Completed Ride,2021-12-19,ios,25-34,3,93.0
Completed Ride,2021-12-20,ios,25-34,2,74.0
Completed Ride,2021-12-21,ios,25-34,2,64.0
Completed Ride,2021-12-22,ios,25-34,3,117.0
Completed Ride,2021-12-23,ios,25-34,1,39.0
Completed Ride,2021-12-24,ios,25-34,1,31.0
Completed Ride,2021-12-25,ios,25-34,2,49.0
Completed Ride,2021-12-26,ios,25-34,2,81.0
Completed Ride,2021-12-27,ios,25-34,1,44.0
Completed Ride,2021-12-28,ios,25-34,4,151.0
Completed Ride,2021-12-29,ios,25-34,3,108.0
Completed Ride,2021-12-31,ios,25-34,1,34.0
Completed Ride,2021-01-01,ios,35-44,6,202.0
Completed Ride,2021-01-02,ios,35-44,3,96.0
Completed Ride,2021-01-03,ios,35-44,5,155.0
Completed Ride,2021-01-04,ios,35-44,4,134.0
Completed Ride,2021-01-05,ios,35-44,2,73.0
Completed Ride,2021-01-06,ios,35-44,1,32.0
Completed Ride,2021-01-07,ios,35-44,4,150.0
Completed Ride,2021-01-08,ios,35-44,7,240.0
Completed Ride,2021-01-09,ios,35-44,2,68.0
Completed Ride,2021-01-10,ios,35-44,1,35.0
Completed Ride,2021-01-11,ios,35-44,5,142.0
Completed Ride,2021-01-12,ios,35-44,4,136.0
Completed Ride,2021-01-13,ios,35-44,4,140.0
Completed Ride,2021-01-14,ios,35-44,1,44.0
Completed Ride,2021-01-15,ios,35-44,5,166.0
Completed Ride,2021-01-16,ios,35-44,3,115.0
Completed Ride,2021-01-17,ios,35-44,2,75.0
Completed Ride,2021-01-18,ios,35-44,3,110.0
Completed Ride,2021-01-19,ios,35-44,2,64.0
Completed Ride,2021-01-20,ios,35-44,5,172.0
Completed Ride,2021-01-21,ios,35-44,1,26.0
Completed Ride,2021-01-22,ios,35-44,1,26.0
Completed Ride,2021-01-23,ios,35-44,2,72.0
Completed Ride,2021-01-24,ios,35-44,1,38.0
Completed Ride,2021-01-25,ios,35-44,5,169.0
Completed Ride,2021-01-26,ios,35-44,2,72.0
Completed Ride,2021-01-27,ios,35-44,4,132.0
Completed Ride,2021-01-29,ios,35-44,2,60.0
Completed Ride,2021-01-30,ios,35-44,2,77.0
Completed Ride,2021-01-31,ios,35-44,1,29.0
Completed Ride,2021-02-01,ios,35-44,2,64.0
Completed Ride,2021-02-02,ios,35-44,2,71.0
Completed Ride,2021-02-03,ios,35-44,1,38.0
Completed Ride,2021-02-04,ios,35-44,5,184.0
Completed Ride,2021-02-05,ios,35-44,4,138.0
Completed Ride,2021-02-06,ios,35-44,5,185.0
Completed Ride,2021-02-07,ios,35-44,3,93.0
Completed Ride,2021-02-08,ios,35-44,4,133.0
Completed Ride,2021-02-09,ios,35-44,4,132.0
Completed Ride,2021-02-10,ios,35-44,3,99.0
Completed Ride,2021-02-11,ios,35-44,6,220.0
Completed Ride,2021-02-12,ios,35-44,2,64.0
Completed Ride,2021-02-13,ios,35-44,1,38.0
Completed Ride,2021-02-14,ios,35-44,1,35.0
Completed Ride,2021-02-15,ios,35-44,4,123.0
Completed Ride,2021-02-16,ios,35-44,6,218.0
Completed Ride,2021-02-17,ios,35-44,3,108.0
Completed Ride,2021-02-18,ios,35-44,1,38.0
Completed Ride,2021-02-19,ios,35-44,3,115.0
Completed Ride,2021-02-20,ios,35-44,3,97.0
Completed Ride,2021-02-21,ios,35-44,2,71.0
Completed Ride,2021-02-22,ios,35-44,7,261.0
Completed Ride,2021-02-23,ios,35-44,4,128.0
Completed Ride,2021-02-24,ios,35-44,3,105.0
Completed Ride,2021-02-25,ios,35-44,5,156.0
Completed Ride,2021-02-26,ios,35-44,1,42.0
Completed Ride,2021-02-28,ios,35-44,2,60.0
Completed Ride,2021-03-01,ios,35-44,1,32.0
Completed Ride,2021-03-02,ios,35-44,3,117.0
Completed Ride,2021-03-03,ios,35-44,6,189.0
Completed Ride,2021-03-04,ios,35-44,2,61.0
Completed Ride,2021-03-05,ios,35-44,1,35.0
Completed Ride,2021-03-06,ios,35-44,4,141.0
Completed Ride,2021-03-07,ios,35-44,1,45.0
Completed Ride,2021-03-08,ios,35-44,1,34.0
Completed Ride,2021-03-09,ios,35-44,3,109.0
Completed Ride,2021-03-10,ios,35-44,7,258.0
Completed Ride,2021-03-11,ios,35-44,2,53.0
Completed Ride,2021-03-12,ios,35-44,4,132.0
Completed Ride,2021-03-13,ios,35-44,2,68.0
Completed Ride,2021-03-14,ios,35-44,4,133.0
Completed Ride,2021-03-15,ios,35-44,1,29.0
Completed Ride,2021-03-16,ios,35-44,2,69.0
Completed Ride,2021-03-17,ios,35-44,3,113.0
Completed Ride,2021-03-18,ios,35-44,3,100.0
Completed Ride,2021-03-19,ios,35-44,1,31.0
Completed Ride,2021-03-20,ios,35-44,5,166.0
Completed Ride,2021-03-21,ios,35-44,1,37.0
Completed Ride,2021-03-22,ios,35-44,2,66.0
Completed Ride,2021-03-23,ios,35-44,1,45.0
Completed Ride,2021-03-24,ios,35-44,1,25.0
Completed Ride,2021-03-25,ios,35-44,5,167.0
Completed Ride,2021-03-26,ios,35-44,3,100.0
Completed Ride,2021-03-27,ios,35-44,2,67.0
Completed Ride,2021-03-28,ios,35-44,3,97.0
Completed Ride,2021-03-29,ios,35-44,4,137.0
Completed Ride,2021-03-30,ios,35-44,2,59.0
Completed Ride,2021-03-31,ios,35-44,4,149.0
Completed Ride,2021-04-01,ios,35-44,4,149.0
Completed Ride,2021-04-02,ios,35-44,2,66.0
Completed Ride,2021-04-03,ios,35-44,3,111.0
Completed Ride,2021-04-04,ios,35-44,1,31.0
Completed Ride,2021-04-05,ios,35-44,2,56.0
Completed Ride,2021-04-06,ios,35-44,4,122.0
Completed Ride,2021-04-07,ios,35-44,3,93.0
Completed Ride,2021-04-08,ios,35-44,2,73.0
Completed Ride,2021-04-09,ios,35-44,5,177.0
Completed Ride,2021-04-10,ios,35-44,2,71.0
Completed Ride,2021-04-11,ios,35-44,3,85.0
Completed Ride,2021-04-12,ios,35-44,5,181.0
Completed Ride,2021-04-13,ios,35-44,4,128.0
Completed Ride,2021-04-14,ios,35-44,2,69.0
Completed Ride,2021-04-15,ios,35-44,8,273.0
Completed Ride,2021-04-16,ios,35-44,5,184.0
Completed Ride,2021-04-18,ios,35-44,3,88.0
Completed Ride,2021-04-19,ios,35-44,2,73.0
Completed Ride,2021-04-20,ios,35-44,3,92.0
Completed Ride,2021-04-21,ios,35-44,4,131.0
Completed Ride,2021-04-22,ios,35-44,3,96.0
Completed Ride,2021-04-23,ios,35-44,4,126.0
Completed Ride,2021-04-24,ios,35-44,5,182.0
Completed Ride,2021-04-25,ios,35-44,7,227.0
Completed Ride,2021-04-26,ios,35-44,2,81.0
Completed Ride,2021-04-27,ios,35-44,2,63.0
Completed Ride,2021-04-28,ios,35-44,2,62.0
Completed Ride,2021-04-29,ios,35-44,1,41.0
Completed Ride,2021-04-30,ios,35-44,2,78.0
Completed Ride,2021-05-01,ios,35-44,6,203.0
Completed Ride,2021-05-02,ios,35-44,1,33.0
Completed Ride,2021-05-03,ios,35-44,5,178.0
Completed Ride,2021-05-04,ios,35-44,3,106.0
Completed Ride,2021-05-05,ios,35-44,1,39.0
Completed Ride,2021-05-06,ios,35-44,3,99.0
Completed Ride,2021-05-07,ios,35-44,3,90.0
Completed Ride,2021-05-08,ios,35-44,1,36.0
Completed Ride,2021-05-09,ios,35-44,1,28.0
Completed Ride,2021-05-10,ios,35-44,2,68.0
Completed Ride,2021-05-11,ios,35-44,2,81.0
Completed Ride,2021-05-12,ios,35-44,1,43.0
Completed Ride,2021-05-13,ios,35-44,2,52.0
Completed Ride,2021-05-14,ios,35-44,1,35.0
Completed Ride,2021-05-15,ios,35-44,2,81.0
Completed Ride,2021-05-16,ios,35-44,7,236.0
Completed Ride,2021-05-17,ios,35-44,2,58.0
Completed Ride,2021-05-18,ios,35-44,2,73.0
Completed Ride,2021-05-19,ios,35-44,5,180.0
Completed Ride,2021-05-20,ios,35-44,1,21.0
Completed Ride,2021-05-21,ios,35-44,4,149.0
Completed Ride,2021-05-22,ios,35-44,3,112.0
Completed Ride,2021-05-23,ios,35-44,2,77.0
Completed Ride,2021-05-24,ios,35-44,3,121.0
Completed Ride,2021-05-25,ios,35-44,4,155.0
Completed Ride,2021-05-26,ios,35-44,3,113.0
Completed Ride,2021-05-27,ios,35-44,2,71.0
Completed Ride,2021-05-28,ios,35-44,2,67.0
Completed Ride,2021-05-29,ios,35-44,2,65.0
Completed Ride,2021-05-30,ios,35-44,8,275.0
Completed Ride,2021-05-31,ios,35-44,3,109.0
Completed Ride,2021-06-01,ios,35-44,3,109.0
Completed Ride,2021-06-02,ios,35-44,3,104.0
Completed Ride,2021-06-03,ios,35-44,4,116.0
Completed Ride,2021-06-04,ios,35-44,5,156.0
Completed Ride,2021-06-05,ios,35-44,1,34.0
Completed Ride,2021-06-06,ios,35-44,5,143.0
Completed Ride,2021-06-07,ios,35-44,3,117.0
Completed Ride,2021-06-08,ios,35-44,3,106.0
Completed Ride,2021-06-09,ios,35-44,2,65.0
Completed Ride,2021-06-10,ios,35-44,2,79.0
Completed Ride,2021-06-11,ios,35-44,5,184.0
Completed Ride,2021-06-12,ios,35-44,4,138.0
Completed Ride,2021-06-13,ios,35-44,5,179.0
Completed Ride,2021-06-14,ios,35-44,4,152.0
Completed Ride,2021-06-15,ios,35-44,1,37.0
Completed Ride,2021-06-16,ios,35-44,3,86.0
Completed Ride,2021-06-17,ios,35-44,4,138.0
Completed Ride,2021-06-18,ios,35-44,1,41.0
Completed Ride,2021-06-19,ios,35-44,4,147.0
Completed Ride,2021-06-20,ios,35-44,5,170.0
Completed Ride,2021-06-21,ios,35-44,6,200.0
Completed Ride,2021-06-22,ios,35-44,1,35.0
Completed Ride,2021-06-23,ios,35-44,1,37.0
Completed Ride,2021-06-24,ios,35-44,4,145.0
Completed Ride,2021-06-25,ios,35-44,5,177.0
Completed Ride,2021-06-26,ios,35-44,5,178.0
Completed Ride,2021-06-27,ios,35-44,1,33.0
Completed Ride,2021-06-28,ios,35-44,2,62.0
Completed Ride,2021-06-29,ios,35-44,3,93.0
Completed Ride,2021-06-30,ios,35-44,4,133.0
Completed Ride,2021-07-01,ios,35-44,2,78.0
Completed Ride,2021-07-02,ios,35-44,4,125.0
Completed Ride,2021-07-03,ios,35-44,2,51.0
Completed Ride,2021-07-04,ios,35-44,4,120.0
Completed Ride,2021-07-05,ios,35-44,1,35.0
Completed Ride,2021-07-06,ios,35-44,2,64.0
Completed Ride,2021-07-07,ios,35-44,4,106.0
Completed Ride,2021-07-08,ios,35-44,2,60.0
Completed Ride,2021-07-09,ios,35-44,3,93.0
Completed Ride,2021-07-10,ios,35-44,4,122.0
Completed Ride,2021-07-11,ios,35-44,3,107.0
Completed Ride,2021-07-13,ios,35-44,2,70.0
Completed Ride,2021-07-14,ios,35-44,4,139.0
Completed Ride,2021-07-15,ios,35-44,4,130.0
Completed Ride,2021-07-18,ios,35-44,5,173.0
Completed Ride,2021-07-19,ios,35-44,3,93.0
Completed Ride,2021-07-20,ios,35-44,1,31.0
Completed Ride,2021-07-21,ios,35-44,6,207.0
Completed Ride,2021-07-22,ios,35-44,4,110.0
Completed Ride,2021-07-23,ios,35-44,8,290.0
Completed Ride,2021-07-24,ios,35-44,3,111.0
Completed Ride,2021-07-25,ios,35-44,1,27.0
Completed Ride,2021-07-26,ios,35-44,3,115.0
Completed Ride,2021-07-27,ios,35-44,4,153.0
Completed Ride,2021-07-28,ios,35-44,1,27.0
Completed Ride,2021-07-30,ios,35-44,3,89.0
Completed Ride,2021-07-31,ios,35-44,5,154.0
Completed Ride,2021-08-01,ios,35-44,3,98.0
Completed Ride,2021-08-02,ios,35-44,3,81.0
Completed Ride,2021-08-03,ios,35-44,6,202.0
Completed Ride,2021-08-04,ios,35-44,2,54.0
Completed Ride,2021-08-05,ios,35-44,3,110.0
Completed Ride,2021-08-06,ios,35-44,4,137.0
Completed Ride,2021-08-07,ios,35-44,3,92.0
Completed Ride,2021-08-08,ios,35-44,2,75.0
Completed Ride,2021-08-09,ios,35-44,6,217.0
Completed Ride,2021-08-10,ios,35-44,4,138.0
Completed Ride,2021-08-11,ios,35-44,3,106.0
Completed Ride,2021-08-12,ios,35-44,4,149.0
Completed Ride,2021-08-13,ios,35-44,4,145.0
Completed Ride,2021-08-14,ios,35-44,3,119.0
Completed Ride,2021-08-15,ios,35-44,5,156.0
Completed Ride,2021-08-16,ios,35-44,4,133.0
Completed Ride,2021-08-17,ios,35-44,7,267.0
Completed Ride,2021-08-18,ios,35-44,3,115.0
Completed Ride,2021-08-19,ios,35-44,1,38.0
Completed Ride,2021-08-20,ios,35-44,1,35.0
Completed Ride,2021-08-21,ios,35-44,4,152.0
Completed Ride,2021-08-22,ios,35-44,4,157.0
Completed Ride,2021-08-23,ios,35-44,1,36.0
Completed Ride,2021-08-24,ios,35-44,3,95.0
Completed Ride,2021-08-25,ios,35-44,3,101.0
Completed Ride,2021-08-27,ios,35-44,4,149.0
Completed Ride,2021-08-29,ios,35-44,4,121.0
Completed Ride,2021-08-30,ios,35-44,4,144.0
Completed Ride,2021-08-31,ios,35-44,4,152.0
Completed Ride,2021-09-01,ios,35-44,3,119.0
Completed Ride,2021-09-02,ios,35-44,4,117.0
Completed Ride,2021-09-03,ios,35-44,3,109.0
Completed Ride,2021-09-04,ios,35-44,4,119.0
Completed Ride,2021-09-05,ios,35-44,5,169.0
Completed Ride,2021-09-06,ios,35-44,5,166.0
Completed Ride,2021-09-07,ios,35-44,1,28.0
Completed Ride,2021-09-08,ios,35-44,2,61.0
Completed Ride,2021-09-09,ios,35-44,6,226.0
Completed Ride,2021-09-10,ios,35-44,4,130.0
Completed Ride,2021-09-11,ios,35-44,3,91.0
Completed Ride,2021-09-12,ios,35-44,1,39.0
Completed Ride,2021-09-13,ios,35-44,5,158.0
Completed Ride,2021-09-15,ios,35-44,3,110.0
Completed Ride,2021-09-16,ios,35-44,2,70.0
Completed Ride,2021-09-18,ios,35-44,4,121.0
Completed Ride,2021-09-19,ios,35-44,1,37.0
Completed Ride,2021-09-20,ios,35-44,4,124.0
Completed Ride,2021-09-21,ios,35-44,3,103.0
Completed Ride,2021-09-23,ios,35-44,1,43.0
Completed Ride,2021-09-24,ios,35-44,2,66.0
Completed Ride,2021-09-25,ios,35-44,5,167.0
Completed Ride,2021-09-26,ios,35-44,4,121.0
Completed Ride,2021-09-27,ios,35-44,4,147.0
Completed Ride,2021-09-28,ios,35-44,5,166.0
Completed Ride,2021-09-29,ios,35-44,7,259.0
Completed Ride,2021-10-01,ios,35-44,3,117.0
Completed Ride,2021-10-02,ios,35-44,1,28.0
Completed Ride,2021-10-03,ios,35-44,3,79.0
Completed Ride,2021-10-04,ios,35-44,4,143.0
Completed Ride,2021-10-05,ios,35-44,4,140.0
Completed Ride,2021-10-06,ios,35-44,1,37.0
Completed Ride,2021-10-07,ios,35-44,2,75.0
Completed Ride,2021-10-08,ios,35-44,6,166.0
Completed Ride,2021-10-09,ios,35-44,4,144.0
Completed Ride,2021-10-10,ios,35-44,7,226.0
Completed Ride,2021-10-11,ios,35-44,4,152.0
Completed Ride,2021-10-12,ios,35-44,5,187.0
Completed Ride,2021-10-13,ios,35-44,2,64.0
Completed Ride,2021-10-14,ios,35-44,3,126.0
Completed Ride,2021-10-15,ios,35-44,2,65.0
Completed Ride,2021-10-16,ios,35-44,2,71.0
Completed Ride,2021-10-17,ios,35-44,1,25.0
Completed Ride,2021-10-18,ios,35-44,4,147.0
Completed Ride,2021-10-19,ios,35-44,2,67.0
Completed Ride,2021-10-20,ios,35-44,2,58.0
Completed Ride,2021-10-21,ios,35-44,3,87.0
Completed Ride,2021-10-22,ios,35-44,2,71.0
Completed Ride,2021-10-23,ios,35-44,3,82.0
Completed Ride,2021-10-24,ios,35-44,4,124.0
Completed Ride,2021-10-25,ios,35-44,4,125.0
Completed Ride,2021-10-26,ios,35-44,2,70.0
Completed Ride,2021-10-27,ios,35-44,2,72.0
Completed Ride,2021-10-28,ios,35-44,6,209.0
Completed Ride,2021-10-29,ios,35-44,5,189.0
Completed Ride,2021-10-30,ios,35-44,1,35.0
Completed Ride,2021-10-31,ios,35-44,3,104.0
Completed Ride,2021-11-01,ios,35-44,4,143.0
Completed Ride,2021-11-02,ios,35-44,2,76.0
Completed Ride,2021-11-03,ios,35-44,4,131.0
Completed Ride,2021-11-04,ios,35-44,4,154.0
Completed Ride,2021-11-06,ios,35-44,1,36.0
Completed Ride,2021-11-07,ios,35-44,7,241.0
Completed Ride,2021-11-08,ios,35-44,2,68.0
Completed Ride,2021-11-09,ios,35-44,5,160.0
Completed Ride,2021-11-10,ios,35-44,3,100.0
Completed Ride,2021-11-11,ios,35-44,1,45.0
Completed Ride,2021-11-13,ios,35-44,3,104.0
Completed Ride,2021-11-14,ios,35-44,3,96.0
Completed Ride,2021-11-15,ios,35-44,5,167.0
Completed Ride,2021-11-16,ios,35-44,6,208.0
Completed Ride,2021-11-17,ios,35-44,4,139.0
Completed Ride,2021-11-18,ios,35-44,2,49.0
Completed Ride,2021-11-19,ios,35-44,2,78.0
Completed Ride,2021-11-20,ios,35-44,7,235.0
Completed Ride,2021-11-21,ios,35-44,2,69.0
Completed Ride,2021-11-22,ios,35-44,2,77.0
Completed Ride,2021-11-23,ios,35-44,6,190.0
Completed Ride,2021-11-24,ios,35-44,2,59.0
Completed Ride,2021-11-25,ios,35-44,7,219.0
Completed Ride,2021-11-26,ios,35-44,5,179.0
Completed Ride,2021-11-27,ios,35-44,5,158.0
Completed Ride,2021-11-28,ios,35-44,5,195.0
Completed Ride,2021-11-29,ios,35-44,1,37.0
Completed Ride,2021-11-30,ios,35-44,4,130.0
Completed Ride,2021-12-01,ios,35-44,1,33.0
Completed Ride,2021-12-02,ios,35-44,5,165.0
Completed Ride,2021-12-03,ios,35-44,4,149.0
Completed Ride,2021-12-04,ios,35-44,3,104.0
Completed Ride,2021-12-05,ios,35-44,1,38.0
Completed Ride,2021-12-06,ios,35-44,4,116.0
Completed Ride,2021-12-07,ios,35-44,2,45.0
Completed Ride,2021-12-08,ios,35-44,2,69.0
Completed Ride,2021-12-09,ios,35-44,2,55.0
Completed Ride,2021-12-10,ios,35-44,2,73.0
Completed Ride,2021-12-11,ios,35-44,3,126.0
Completed Ride,2021-12-12,ios,35-44,2,62.0
Completed Ride,2021-12-13,ios,35-44,2,68.0
Completed Ride,2021-12-14,ios,35-44,6,170.0
Completed Ride,2021-12-15,ios,35-44,3,93.0
Completed Ride,2021-12-16,ios,35-44,1,41.0
Completed Ride,2021-12-17,ios,35-44,4,137.0
Completed Ride,2021-12-18,ios,35-44,1,34.0
Completed Ride,2021-12-21,ios,35-44,7,262.0
Completed Ride,2021-12-22,ios,35-44,5,182.0
Completed Ride,2021-12-23,ios,35-44,4,140.0
Completed Ride,2021-12-24,ios,35-44,2,51.0
Completed Ride,2021-12-25,ios,35-44,5,169.0
Completed Ride,2021-12-26,ios,35-44,3,89.0
Completed Ride,2021-12-27,ios,35-44,3,94.0
Completed Ride,2021-12-28,ios,35-44,1,41.0
Completed Ride,2021-12-29,ios,35-44,4,140.0
Completed Ride,2021-12-30,ios,35-44,4,145.0
Completed Ride,2021-12-31,ios,35-44,4,148.0
Completed Ride,2021-01-01,ios,45-54,1,43.0
Completed Ride,2021-01-02,ios,45-54,2,60.0
Completed Ride,2021-01-03,ios,45-54,1,37.0
Completed Ride,2021-01-05,ios,45-54,4,140.0
Completed Ride,2021-01-06,ios,45-54,2,74.0
Completed Ride,2021-01-08,ios,45-54,1,38.0
Completed Ride,2021-01-09,ios,45-54,1,35.0
Completed Ride,2021-01-11,ios,45-54,1,46.0
Completed Ride,2021-01-14,ios,45-54,3,112.0
Completed Ride,2021-01-15,ios,45-54,1,35.0
Completed Ride,2021-01-16,ios,45-54,2,62.0
Completed Ride,2021-01-17,ios,45-54,2,56.0
Completed Ride,2021-01-18,ios,45-54,1,41.0
Completed Ride,2021-01-19,ios,45-54,1,37.0
Completed Ride,2021-01-20,ios,45-54,2,67.0
Completed Ride,2021-01-21,ios,45-54,1,43.0
Completed Ride,2021-01-23,ios,45-54,1,39.0
Completed Ride,2021-01-24,ios,45-54,1,33.0
Completed Ride,2021-01-25,ios,45-54,2,59.0
Completed Ride,2021-01-29,ios,45-54,1,41.0
Completed Ride,2021-01-31,ios,45-54,3,102.0
Completed Ride,2021-02-03,ios,45-54,2,65.0
Completed Ride,2021-02-04,ios,45-54,1,36.0
Completed Ride,2021-02-05,ios,45-54,2,55.0
